DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21,WT22
8/21/2017,7.38,,,0.01,0,0,,90,75,170,170,21.9,25.1,,,1,,,,,,,,,,,,,,
8/22/2017,11.41,,,0,0,0,,92,75,200,210,23.9,28,,,,,,,,,,,,,,,,,
8/23/2017,8.05,,,0,0,0,,86,73,340,340,16.1,19.9,,,,,,,1,,,,,,,,,,
8/24/2017,6.71,,,0,0,0,,84,71,30,50,14.1,19,,,,,,,,,,,,,,,,,
8/25/2017,6.71,,,0.05,0,0,,81,65,350,350,15,19,1,,,,,,,,,,,,,,,,
8/26/2017,6.26,,,0,0,0,,81,65,60,70,12.1,16.1,,,,,,,,,,,,,,,,,
8/27/2017,7.61,,,0,0,0,,79,66,70,80,15,18.1,,,,,,,,,,,,,,,,,
8/28/2017,10.51,,,0,0,0,,78,64,100,120,19.9,23,,,,,,,,,,,,,,,,,
8/29/2017,11.86,,,0.98,0,0,,69,65,10,10,17,21.9,1,,,,,,,,,,,,,,,,
8/30/2017,6.26,,,0,0,0,,79,62,330,330,13,17,,,,,,,,,,,,,,,,,
8/31/2017,6.26,,,0,0,0,,86,68,20,20,21.9,25.1,,,,,,,,,,,,,,,,,
9/1/2017,10.29,,,0,0,0,,73,63,20,30,19.9,23.9,,,,,,,,,,,,,,,,,
9/2/2017,9.4,,,0.77,0,0,,65,57,50,100,15,19.9,1,,,,,,,,,,,,,,,,
9/3/2017,6.49,,,0,0,0,,80,63,250,260,17,23,1,,,,,,,,,,,,,,,,
9/4/2017,9.17,,,0,0,0,,82,62,190,170,18.1,23,,,,,,,,,,,,,,,,,
9/5/2017,9.17,,,0.07,0,0,,87,69,170,330,21.9,27.1,1,,1,,,,,,,,,,,,,,
9/6/2017,7.61,,,0.55,0,0,,72,61,10,10,21,21.9,1,,,,,,,,,,,,,,,,
9/7/2017,8.05,,,0,0,0,,75,59,300,290,19.9,23.9,1,,,,,,,,,,,,,,,,
9/8/2017,6.49,,,0,0,0,,77,56,280,270,15,19.9,,,,,,,,,,,,,,,,,
9/9/2017,9.4,,,0,0,0,,73,57,340,20,17,19.9,,,,,,,,,,,,,,,,,
9/10/2017,7.61,,,0,0,0,,74,53,20,30,15,18.1,,,,,,,,,,,,,,,,,
9/11/2017,6.04,,,0,0,0,,75,57,40,30,12.1,15,,,,,,,,,,,,,,,,,
9/12/2017,3.36,,,0,0,0,,80,63,120,90,12.1,13,,,,,,,,,,,,,,,,,
9/13/2017,5.37,,,0.04,0,0,,80,67,190,190,13,16.1,1,,,,,,,,,,,,,,,,
9/14/2017,6.04,,,0,0,0,,82,69,320,320,15,18.1,,,,,,,,,,,,,,,,,
9/15/2017,4.47,,,0,0,0,,83,67,340,340,13,15,,,,,,,,,,,,,,,,,
9/16/2017,2.91,,,0,0,0,,87,66,120,120,10.1,11,,,,,,,,,,,,,,,,,
9/17/2017,4.47,,,0,0,0,,85,68,100,90,14.1,16.1,1,,,,,,,,,,,,,,,,
9/18/2017,8.72,,,0,0,0,,77,70,60,60,17,21,,,,,,,,,,,,,,,,,
9/19/2017,11.86,,,0,0,0,,84,68,360,340,18.1,21.9,,,,,,,,,,,,,,,,,
9/20/2017,7.83,,,0,0,0,,88,70,320,320,14.1,18.1,,,,,,,,,,,,,,,,,
9/21/2017,5.37,,,0,0,0,,88,67,360,350,14.1,18.1,,,,,,,,,,,,,,,,,
9/22/2017,5.37,,,0,0,0,,83,70,340,270,13,15,,,,,,,,,,,,,,,,,
9/23/2017,6.26,,,0,0,0,,89,65,340,330,16.1,21.9,,,,,,,,,,,,,,,,,
9/24/2017,4.92,,,0,0,0,,92,67,60,50,12.1,14.1,,,,,,,,,,,,,,,,,
9/25/2017,4.7,,,0,0,0,,91,70,50,130,13,14.1,,,,,,,,,,,,,,,,,
9/26/2017,8.72,,,0,0,0,,86,69,50,50,15,19,,,,,,,,,,,,,,,,,
9/27/2017,10.07,,,0,0,0,,91,72,340,40,18.1,23.9,,,,,,,,,,,,,,,,,
9/28/2017,13.65,,,0,0,0,,81,66,330,300,23.9,30,,,,,,,,,,,,,,,,,
9/29/2017,6.49,,,0,0,0,,75,58,20,320,15,18.1,,,,,,,,,,,,,,,,,
9/30/2017,15.21,,,0,0,0,,70,57,10,340,23.9,31.1,,,,,,,,,,,,,,,,,
10/1/2017,5.82,,,0,0,0,,71,51,30,30,15,18.1,,,,,,,,,,,,,,,,,
10/2/2017,3.8,,,0,0,0,,74,52,130,130,13,14.1,,,,,,,,,,,,,,,,,
10/3/2017,5.59,,,0,0,0,,75,56,140,140,12.1,14.1,,,,,,,,,,,,,,,,,
10/4/2017,6.93,,,0,0,0,,77,56,180,170,14.1,17,,,,,,,,,,,,,,,,,
10/5/2017,7.16,,,0,0,0,,80,58,170,170,16.1,17,,,,,,,,,,,,,,,,,
10/6/2017,5.82,,,0,0,0,,83,65,180,170,12.1,14.1,,,,,,,,,,,,,,,,,
10/7/2017,10.29,,,0,0,0,,85,65,170,170,18.1,21.9,,,,,,,,,,,,,,,,,
10/8/2017,9.4,,,0.06,0,0,,83,75,180,180,17,21.9,1,,,,,,,,,,,,,,,,
10/9/2017,12.3,,,0.56,0,0,,86,74,170,160,25.1,30,1,,,,,,,,,,,,,,,,
10/10/2017,2.91,,,0,0,0,,86,72,50,50,8.9,8.9,,,1,,,,1,,,,,,,,,,
10/11/2017,8.05,,,0.06,0,0,,75,67,300,310,15,19,1,,1,,,,,,,,,,,,,,
10/12/2017,13.87,,,0.05,0,0,,68,61,60,80,21,28,1,,,,,,1,,,,,,,,,,
10/13/2017,8.95,,,0,0,0,,66,60,70,70,16.1,16.1,1,,,,,,,,,,,,,,,,
10/14/2017,5.82,,,0,0,0,,71,62,10,10,12.1,13,,,,,,,,,,,,,,,,,
10/15/2017,10.07,,,0,0,0,,79,64,200,200,17,21.9,1,,,,,,,,,,,,,,,,
10/16/2017,13.42,,,0.1,0,0,,73,52,320,330,25.9,32,1,,,,,,,,,,,,,,,,
10/17/2017,7.16,,,0,0,0,,64,46,10,10,17,21,,,,,,,,,,,,,,,,,
10/18/2017,5.37,,,0,0,0,,71,45,190,190,12.1,14.1,,,,,,,1,,,,,,,,,,
10/19/2017,6.49,,,0,0,0,,72,49,170,170,13,14.1,,,,,,,,,,,,,,,,,
10/20/2017,5.59,,,0,0,0,,77,55,320,330,17,21.9,,,,,,,,,,,,,,,,,
10/21/2017,3.13,,,0,0,0,,78,52,130,110,8.1,10.1,,,,,,,,,,,,,,,,,
10/22/2017,4.92,,,0,0,0,,77,54,120,130,15,17,,,,,,,,,,,,,,,,,
10/23/2017,10.29,,,0.03,0,0,,78,60,170,170,25.9,31.1,1,1,,,,,,,,,,,,,,,
10/24/2017,10.51,,,0.1,0,0,,73,58,200,180,25.9,36.9,1,,,,,,,,,,,,,,,,
10/25/2017,8.05,,,0,0,0,,64,50,340,340,21,25.1,,,,,,,,,,,,,,,,,
10/26/2017,10.96,,,0,0,0,,62,49,340,300,21.9,27.1,,,,,,,,,,,,,,,,,
10/27/2017,6.71,,,0,0,0,,71,43,230,220,17,21.9,,,,,,,,,,,,,,,,,
10/28/2017,10.51,,,0,0,0,,73,54,200,190,19.9,23.9,,,,,,,,,,,,,,,,,
10/29/2017,12.3,,,0.97,0,0,,68,47,320,320,35.1,47,1,,,,,,,,,,,,,,,,
10/30/2017,13.42,,,0.09,0,0,,60,45,310,320,30,44.1,,,,,,,,,,,,,,,,,
10/31/2017,5.37,,,0,0,0,,63,44,320,320,15,23,,,,,,,,,,,,,,,,,
11/1/2017,6.04,,,0,0,0,,64,46,30,30,12.1,14.1,,,,,,,,,,,,,,,,,
11/2/2017,6.71,,,0,0,0,,77,51,210,210,18.1,21.9,,,,,,,,,,,,,,,,,
11/3/2017,8.5,,,0,0,0,,78,58,10,10,19.9,25.9,,,,,,,,,,,,,,,,,
11/4/2017,8.05,,,0.58,0,0,,61,49,20,30,19.9,25.9,1,,,,,,,,,,,,,,,,
11/5/2017,6.04,,,0.09,0,0,,62,54,200,200,14.1,21,1,,,,,,,,,,,,,,,,
11/6/2017,10.07,,,0,0,0,,70,56,10,10,19.9,23,,,1,,,,,,,,,,,,,,
11/7/2017,11.86,,,1.07,0,0,,56,42,10,10,18.1,23,1,,,,,,,,,,,,,,,,
11/8/2017,10.74,,,0,0,0,,49,42,360,20,18.1,21.9,1,,,,,,,,,,,,,,,,
11/9/2017,4.92,,,0.03,0,0,,57,45,10,320,10.1,13,1,,,,,,,,,,,,,,,,
11/10/2017,14.76,,,0,0,0,,50,32,340,350,25.9,32,1,,,,,,,,,,,,,,,,
11/11/2017,7.16,,,0,0,0,,39,26,30,20,18.1,23.9,,,,,,,,,,,,,,,,,
11/12/2017,2.68,,,0.01,0,0,,47,31,120,130,12.1,13,,,,,,,,,,,,,,,,,
11/13/2017,6.71,,,0.13,0,0,,53,41,330,310,13,15,1,,,,,,,,,,,,,,,,
11/14/2017,8.72,,,0,0,0,,51,39,10,20,17,23,,,,,,,,,,,,,,,,,
11/15/2017,5.14,,,0,0,0,,55,35,100,100,12.1,13,,,,,,,,,,,,,,,,,
11/16/2017,11.41,,,0,0,0,,64,44,320,320,23,31.1,,,,,,,,,,,,,,,,,
11/17/2017,8.28,,,0,0,0,,54,40,330,330,19.9,23.9,,,,,,,,,,,,,,,,,
11/18/2017,13.42,,,0,0,0,,63,37,190,190,29.1,38.9,,,,,,,,,,,,,,,,,
11/19/2017,16.78,,,0.07,0,0,,64,43,300,290,33.1,49,,,,,,,,,,,,,,,,,
11/20/2017,9.84,,,0,0,0,,53,38,290,290,21,29.1,,,,,,,,,,,,,,,,,
11/21/2017,10.74,,,0,0,0,,62,40,200,200,21.9,27.1,,,,,,,,,,,,,,,,,
11/22/2017,12.53,,,0.01,0,0,,59,37,310,320,29.1,36,,,1,,,,,,,,,,,,,,
11/23/2017,5.37,,,0,0,0,,47,32,350,310,13,16.1,,,,,,,,,,,,,,,,,
11/24/2017,6.04,,,0,0,0,,53,32,180,180,13,16.1,,,,,,,,,,,,,,,,,
11/25/2017,5.82,,,0,0,0,,60,38,310,300,16.1,23,,,,,,,,,,,,,,,,,
11/26/2017,6.93,,,0,0,0,,55,43,320,330,19.9,29.1,,,,,,,,,,,,,,,,,
11/27/2017,6.71,,,0,0,0,,62,38,280,280,18.1,21.9,,,,,,,,,,,,,,,,,
11/28/2017,6.49,,,0,0,0,,61,39,170,180,15,18.1,,,,,,,,,,,,,,,,,
11/29/2017,7.16,,,0,0,0,,70,42,350,340,16.1,21,,,,,,,,,,,,,,,,,
11/30/2017,5.37,,,0.01,0,0,,60,42,220,180,12.1,15,,,,,,,,,,,,,,,,,
12/1/2017,8.05,,,0,0,0,,57,42,330,320,19.9,23,1,,,,,,,,,,,,,,,,
12/2/2017,2.91,,,0,0,0,,53,36,50,50,10.1,11,,,,,,,,,,,,,,,,,
12/3/2017,4.25,,,0.03,0,0,,57,38,340,300,15,19.9,1,,,,,,,,,,,,,,,,
12/4/2017,4.7,,,0,0,0,,56,36,160,160,15,17,,,,,,,1,,,,,,,,,,
12/5/2017,8.5,,,0.07,0,0,,60,45,180,190,19.9,23.9,1,,,,,,,,,,,,,,,,
12/6/2017,11.41,,,0,0,0,,57,42,330,310,31.1,36.9,,,,,,,,,,,,,,,,,
12/7/2017,7.83,,,0,0,0,,51,40,310,310,16.1,21.9,,,,,,,,,,,,,,,,,
12/8/2017,5.37,,,0,0,0,,42,37,180,180,14.1,16.1,,,,,,,,,,,,,,,,,
12/9/2017,7.16,,,0.18,1.5,0,,38,32,10,10,15,19,1,,,,,,,,,,,,,,,,
12/10/2017,6.93,,,0,0,2,,41,30,270,280,16.1,21.9,,,,,,,,,,,,,,,,,
12/11/2017,7.16,,,0,0,0,,49,35,180,170,17,19.9,,,,,,,,,,,,,,,,,
12/12/2017,13.42,,,0,0,0,,49,25,320,310,30,38.9,,,,,,,,,,,,,,,,,
12/13/2017,15.21,,,0,0,0,,37,23,300,300,29.1,36.9,,,,,,,1,,,,,,,,,,
12/14/2017,12.75,,,0,0,0,,44,31,330,340,25.9,34,,,,,,,,,,,,,,,,,
12/15/2017,5.59,,,0.01,0.2,0,,31,25,50,30,13,18.1,1,,,,,,,,,,,,,,,,
12/16/2017,8.72,,,0,0,0,,48,25,200,210,21,25.9,,,,,,,,,,,,,,,,,
12/17/2017,2.91,,,0,0,0,,50,30,180,190,8.9,10.1,,,,,,,,,,,,,,,,,
12/18/2017,3.8,,,0,0,0,,56,39,170,170,12.1,14.1,,,,,,,,,,,,,,,,,
12/19/2017,6.26,,,0,0,0,,62,40,240,240,15,19.9,,,,,,,,,,,,,,,,,
12/20/2017,8.95,,,0,0,0,,56,38,330,300,18.1,25.1,,,,,,,,,,,,,,,,,
12/21/2017,3.8,,,0,0,0,,46,32,110,110,12.1,13,,,,,,,,,,,,,,,,,
12/22/2017,5.37,,,0,0,0,,57,36,210,210,15,19,,,,,,,,,,,,,,,,,
12/23/2017,12.53,,,0.18,0,0,,65,45,310,320,31.1,42.9,1,,,,,,,,,,,,,,,,
12/24/2017,8.5,,,0,0,0,,46,39,330,330,17,21,,,,,,,,,,,,,,,,,
12/25/2017,13.42,,,0,0,0,,41,31,310,300,31.1,44.1,,,,,,,,,,,,,,,,,
12/26/2017,7.38,,,0,0,0,,39,30,260,260,16.1,21.9,,,,,,,,,,,,,,,,,
12/27/2017,12.08,,,0,0,0,,33,19,340,340,23.9,29.1,,,,,,,,,,,,,,,,,
12/28/2017,10.74,,,0,0,0,,25,16,340,340,21.9,29.1,,,,,,,,,,,,,,,,,
12/29/2017,7.61,,,0,0,0,,32,19,300,300,16.1,19.9,,,,,,,,,,,,,,,,,
12/30/2017,7.83,,,0.03,0.2,0,,33,22,330,330,29.1,36,1,,,,,,,,,,,,,,,,
12/31/2017,12.3,,,0,0,0,,23,16,340,340,23.9,29.1,,,,,,,,,,,,,,,,,
1/1/2018,11.63,,,0,0,0,19,26,13,320,330,23.9,31.1,,,,,,,,,,,,,,,,,
1/2/2018,7.83,,,0,0,0,18,26,13,260,320,15,19.9,,,,,,,,,,,,,,,,,
1/3/2018,3.8,,,0,0,0,23,35,13,50,30,12.1,13,1,,,,,,,,,,,,,,,,
1/4/2018,19.91,,,0.1,0.8,1.2,26,27,16,320,310,35.1,49,1,,,,,,,1,,,,,,,,,
1/5/2018,15.66,,,0,0,1.2,17,21,13,310,320,30,38.9,,,,,,,,,,,,,,,,,
1/6/2018,13.42,,,0,0,0,15,21,11,270,260,25.9,34,,,,,,,,,,,,,,,,,
1/7/2018,8.95,,,0,0,0,15,23,8,190,320,15,21,,,,,,,,,,,,,,,,,
1/8/2018,8.5,,,0.06,0,0,25,39,19,200,200,16.1,19.9,,,,1,,,,,,,,,,,,,
1/9/2018,5.37,,,0,0,0,38,51,30,350,340,14.1,18.1,1,1,,,,,,,,,,,,,,,
1/10/2018,3.36,,,0,0,0,36,43,27,40,40,8.9,8.9,,,,,,,,,,,,,,,,,
1/11/2018,4.47,,,0,0,0,46,62,38,170,170,13,17,,,,,,,,,,,,,,,,,
1/12/2018,12.08,,,0.37,0,0,60,64,57,170,170,23,31.1,1,,,,,,,,,,,,,,,,
1/13/2018,19.69,,,0.11,0,0,45,62,21,300,300,36,48.1,1,,,,,,,,,,,,,,,,
1/14/2018,12.97,,,0,0,0,23,28,17,320,320,23.9,28,,,,,,,,,,,,,,,,,
1/15/2018,6.93,,,0,0,0,24,32,18,20,20,13,16.1,,,,,,,,,,,,,,,,,
1/16/2018,3.8,,,0,0,0,33,43,30,330,330,14.1,16.1,,,,,,,,,,,,,,,,,
1/17/2018,15.88,,,0.03,0.4,0,30,37,20,340,340,23.9,31.1,1,,,,,,,,,,,,,,,,
1/18/2018,8.95,,,0,0,0,29,47,19,310,330,19.9,29.1,,,,,,,,,,,,,,,,,
1/19/2018,6.04,,,0,0,0,38,51,25,170,180,14.1,17,,,,,,,,,,,,,,,,,
1/20/2018,6.26,,,0,0,0,40,63,28,230,250,15,19,,,,,,,,,,,,,,,,,
1/21/2018,4.92,,,0,0,0,44,61,32,180,190,13,14.1,,,,,,,,,,,,,,,,,
1/22/2018,8.05,,,0,0,0,54,65,47,170,170,15,18.1,,,,,,,,,,,,,,,,,
1/23/2018,11.86,,,0.11,0,0,57,68,47,320,330,28,35.1,1,,,,,,,,,,,,,,,,
1/24/2018,12.97,,,0,0,0,46,48,35,330,330,23.9,31.1,,,,,,,,,,,,,,,,,
1/25/2018,10.07,,,0,0,0,37,42,31,330,330,23.9,30,,,,,,,,,,,,,,,,,
1/26/2018,5.14,,,0,0,0,37,50,28,190,200,13,16.1,,,,,,,,,,,,,,,,,
1/27/2018,12.97,,,0,0,0,47,63,38,190,210,23,29.1,,,,,,,,,,,,,,,,,
1/28/2018,6.93,,,0.16,0,0,52,57,47,200,200,18.1,21.9,1,,,,,,,,,,,,,,,,
1/29/2018,10.74,,,0,0,0,47,48,41,60,70,21,25.1,1,,,,,,,,,,,,,,,,
1/30/2018,16.78,,,0,0,0,37,41,24,310,320,31.1,40.9,,,,,,,,,,,,,,,,,
1/31/2018,10.74,,,0,0,0,27,41,21,200,330,19.9,25.1,,,,,,,,,,,,,,,,,
2/1/2018,10.29,,,0.02,0,0,43,54,40,340,320,23.9,32,,,,,,,,,,,,,,,,,
2/2/2018,15.21,,,0.04,0,0,37,43,19,290,290,30,38.9,,,,,,,,,,,,,,,,,
2/3/2018,10.51,,,0,0,0,24,36,17,220,230,18.1,23.9,,,,,,,,,,,,,,,,,
2/4/2018,7.83,,,1.12,0,0,34,37,33,190,180,17,23,1,,,,,,,,,,,,,,,,
2/5/2018,9.84,,,0,0,0,35,39,27,320,320,28,35.1,1,,,,,,,,,,,,,,,,
2/6/2018,5.82,,,0,0,0,33,43,28,340,330,14.1,17,,,,,,,,,,,,,,,,,
2/7/2018,6.93,,,0.49,0,0,35,43,33,340,320,21.9,29.1,1,,,,,,,,,,,,,,,,
2/8/2018,10.51,,,0,0,0,34,38,26,330,340,28,35.1,,,,,,,,,,,,,,,,,
2/9/2018,6.04,,,0,0,0,35,46,27,170,160,14.1,16.1,,,,,,,,,,,,,,,,,
2/10/2018,4.92,,,1.06,0,0,43,50,39,200,210,12.1,16.1,1,,,,,,,,,,,,,,,,
2/11/2018,6.93,,,1.05,0,0,53,68,45,220,210,25.9,35.1,1,1,1,,,,,,,,,,,,,,
2/12/2018,12.75,,,0.09,0,0,53,65,37,350,330,25.1,30,,,,,,,,,,,,,,,,,
2/13/2018,8.5,,,0,0,0,38,43,33,10,10,16.1,19.9,,,,,,,,,,,,,,,,,
2/14/2018,7.16,,,0.03,0,0,40,53,34,170,180,17,19.9,,,,,,,,,,,,,,,,,
2/15/2018,10.51,,,0.01,0,0,55,74,47,210,210,21.9,28,,,,,,,,,,,,,,,,,
2/16/2018,12.53,,,0.05,0,0,62,67,40,320,320,28,36.9,1,,,,,,,,,,,,,,,,
2/17/2018,8.28,,,0.42,0.2,0,39,44,34,360,330,16.1,21.9,1,,,,,,,,,,,,,,,,
2/18/2018,6.26,,,0,0,0,40,51,33,320,330,16.1,21,,,,,,,,,,,,,,,,,
2/19/2018,7.61,,,0.02,0,0,42,50,40,180,200,14.1,18.1,1,,,,,,,,,,,,,,,,
2/20/2018,12.3,,,0,0,0,58,78,49,200,200,25.1,32,1,,,,,,,,,,,,,,,,
2/21/2018,12.75,,,0,0,0,67,82,56,210,240,23.9,30,,,,,,,,,,,,,,,,,
2/22/2018,12.3,,,0.06,0,0,60,67,43,60,60,23,25.9,1,,,,,,1,,,,,,,,,,
2/23/2018,5.82,,,0,0,0,44,48,41,80,70,15,17,1,,,,,,,,,,,,,,,,
2/24/2018,6.26,,,0.16,0,0,50,53,48,60,40,16.1,18.1,1,1,,,,,,,,,,,,,,,
2/25/2018,4.03,,,0.17,0,0,50,54,47,300,300,15,19,1,,,,,,,,,,,,,,,,
2/26/2018,6.71,,,0,0,0,51,53,41,340,320,17,21.9,1,1,,,,,,,,,,,,,,,
2/27/2018,6.49,,,0,0,0,47,58,36,180,180,15,18.1,,,,,,,,,,,,,,,,,
2/28/2018,10.74,,,0,0,0,50,64,44,170,190,17,21,,,,,,,,,,,,,,,,,
3/1/2018,4.7,,,0.09,0,0,53,59,49,110,130,13,15,1,,,,,,,,,,,,,,,,
3/2/2018,29.97,,,0.01,0,0,47,54,39,320,300,47,62,1,,,,,,,,,,,,,,,,
3/3/2018,20.36,,,0,0,0,43,53,36,330,330,33.1,44.1,,,,,,,,,,,,,,,,,
3/4/2018,16.11,,,0,0,0,43,53,35,330,340,25.9,31.1,,,,,,,,,,,,,,,,,
3/5/2018,12.3,,,0,0,0,40,49,31,350,350,21.9,27.1,,,,,,,,,,,,,,,,,
3/6/2018,7.16,,,0.3,0.4,0,40,46,33,170,150,15,19,1,,,,,,,,,,,,,,,,
3/7/2018,12.08,,,0.03,0,0,40,51,34,330,280,23.9,30,1,,,,,,,,,,,,,,,,
3/8/2018,11.18,,,0,0,0,40,46,34,290,320,23,31.1,,,,,,,,,,,,,,,,,
3/9/2018,12.3,,,0,0,0,38,46,33,290,310,25.9,33.1,,,,,,,,,,,,,,,,,
3/10/2018,7.83,,,0,0,0,39,49,31,180,220,18.1,21.9,,,,,,,,,,,,,,,,,
3/11/2018,6.26,,,0,0,0,41,52,31,10,20,13,16.1,,,,,,,,,,,,,,,,,
3/12/2018,12.75,,,0.01,0,0,40,46,34,340,330,23.9,29.1,,,,,,,,,,,,,,,,,
3/13/2018,15.88,,,0,0,0,38,47,33,340,340,30,38,,,,,,,,,,,,,,,,,
3/14/2018,16.78,,,0,0,0,38,44,32,290,270,28,38.9,,,,,,,,,,,,,,,,,
3/15/2018,11.63,,,0,0,0,41,55,31,310,320,28,36,,,,,,,,,,,,,,,,,
3/16/2018,12.75,,,0,0,0,41,47,34,330,320,33.1,42.9,,,,,,,,,,,,,,,,,
3/17/2018,5.59,,,0,0,0,39,46,32,270,260,17,23,,,,,,,,,,,,,,,,,
3/18/2018,6.71,,,0,0,0,44,59,34,340,340,16.1,19.9,,,,,,,,,,,,,,,,,
3/19/2018,6.71,,,0,0,0,47,56,36,60,100,15,19.9,,,,,,,,,,,,,,,,,
3/20/2018,14.99,,,0.87,0,0,40,43,32,40,60,30,38,1,,,1,,1,,,,,,,,,,,
3/21/2018,14.09,,,0.49,4.1,0,33,36,32,30,30,25.9,31.1,1,1,,,,,,,,,,,,,,,
3/22/2018,15.66,,,0,0,2,39,49,34,320,320,25.1,34,,,,,,,,,,,,,,,,,
3/23/2018,15.88,,,0,0,0,42,51,35,340,340,25.1,34,,,,,,,,,,,,,,,,,
3/24/2018,7.38,,,0,0,0,42,52,33,330,330,21,27.1,,,,,,,,,,,,,,,,,
3/25/2018,11.41,,,0,0,0,41,48,34,90,360,21.9,23.9,,,,,,,,,,,,,,,,,
3/26/2018,8.5,,,0,0,0,42,50,34,110,70,16.1,19.9,,,,,,,,,,,,,,,,,
3/27/2018,6.71,,,0.02,0,0,41,48,34,200,,10.1,,,,,,,,,,,,,,,,,,
3/28/2018,4.7,,,0.1,0,0,47,58,43,190,210,10.1,13,,,,,,,,,,,,,,,,,
